0.1	61.1	100.1639296422563
0.1	62.1	101.47795348841015
0.1	63.1	102.791977334564
0.1	64.1	104.10600118071781
0.1	65.1	105.42002502687168
0.1	66.1	106.73404887302553
0.1	67.1	108.04807271917937
0.1	68.1	109.36209656533322
0.1	69.1	110.67612041148706
0.1	70.1	111.9901442576409
0.1	71.1	113.30416810379475
0.1	72.1	114.6181919499486
0.1	73.1	115.93221579610244
0.1	74.1	117.24623964225628
0.1	75.1	118.56026348841013
0.1	76.1	119.87428733456397
0.1	77.1	121.18831118071785
0.1	78.1	122.50233502687169
0.1	79.1	123.81635887302554
0.1	80.1	125.13038271917938
0.1	81.1	126.44440656533322
0.1	82.1	127.75843041148707
0.1	83.1	129.0724542576409
0.1	84.1	130.38647810379476
0.1	85.1	131.7005019499486
0.1	86.1	133.01452579610245
0.1	87.1	134.3285496422563
0.1	88.1	135.64257348841014
0.1	89.1	136.95659733456398
0.1	90.1	138.27062118071785
0.1	91.1	139.5846450268717
0.1	92.1	140.89866887302554
0.1	93.1	142.2126927191794
0.1	94.1	143.52671656533323
0.1	95.1	144.84074041148708
0.1	96.1	146.15476425764092
0.1	97.1	147.46878810379476
0.1	98.1	148.7828119499486
0.1	99.1	150.09683579610245
0.1	100.1	151.4108596422563
0.1	101.1	152.72488348841014
0.1	102.1	154.038907334564
0.1	103.1	155.35293118071783
0.1	104.1	156.66695502687168
0.1	105.1	157.98097887302552
0.1	106.1	159.2950027191794
0.1	107.1	160.60902656533324
0.1	108.1	161.92305041148708
0.1	109.1	163.23707425764093
1.1	61.1	100.43465606481888
1.1	62.1	101.74867991097273
1.1	63.1	103.06270375712657
1.1	64.1	104.3767276032804
1.1	65.1	105.69075144943426
1.1	66.1	107.0047752955881
1.1	67.1	108.31879914174195
1.1	68.1	109.63282298789579
1.1	69.1	110.94684683404964
1.1	70.1	112.26087068020348
1.1	71.1	113.57489452635734
1.1	72.1	114.88891837251118
1.1	73.1	116.20294221866503
1.1	74.1	117.51696606481887
1.1	75.1	118.83098991097272
1.1	76.1	120.14501375712656
1.1	77.1	121.45903760328042
1.1	78.1	122.77306144943427
1.1	79.1	124.08708529558811
1.1	80.1	125.40110914174195
1.1	81.1	126.7151329878958
1.1	82.1	128.02915683404964
1.1	83.1	129.3431806802035
1.1	84.1	130.65720452635736
1.1	85.1	131.97122837251118
1.1	86.1	133.28525221866505
