0.1	0.1	-0.015556576807515037
0.1	2.1	9.89485626187305
0.1	4.1	8.115588053200202
0.1	6.1	2.8921941396782413
0.1	8.1	1.147864361823438
0.1	10.1	0.839941616308848
0.1	12.1	0.7116316289843329
0.1	14.1	0.7650891189564821
0.1	16.1	0.8559396596071878
0.1	18.1	0.9455268794235534
0.1	20.1	1.033934612391186
0.1	22.1	1.1212185310098703
0.1	24.1	1.2074120750016422
0.1	26.1	1.2925298391329056
0.1	28.1	1.3765691921666605
0.1	30.1	1.4595104835565136
0.1	32.1	1.5413159145510344
0.1	34.1	1.621926903209592
0.1	36.1	1.7012594745999952
0.1	38.1	1.77919674777998
0.1	40.1	1.8555767654594408
0.1	42.1	1.930172267352021
0.1	44.1	2.0026554166211588
0.1	46.1	2.0725318048215886
0.1	48.1	2.139004197323645
0.1	50.1	2.200648469082112
0.1	52.1	2.254454516474083
0.1	54.1	2.2916329972137235
0.1	56.1	2.2858232770109512
0.1	58.1	2.2165825772471885
0.1	60.1	2.0723274826977627
0.1	62.1	1.8416773186704318
0.1	64.1	1.6555632648756886
0.1	66.1	1.5124315694291401
0.1	68.1	1.39835101825025
0.1	70.1	1.305528899927435
0.1	72.1	1.2285098518102844
0.1	74.1	1.1635402599180003
0.1	76.1	1.1079423388996257
0.1	78.1	1.0598730159433953
0.1	80.1	1.0180815325191008
0.1	82.1	0.981243276236903
0.1	84.1	0.9485026332237612
0.1	86.1	0.9192479076602686
0.1	88.1	0.8929812501240102
0.1	90.1	0.8691377864314457
0.1	92.1	0.8476579545125704
0.1	94.1	0.8279649847365742
0.1	96.1	0.8099407752953591
0.1	98.1	0.7934010249186174
0.1	100.1	0.7781122528305033
0.1	102.1	0.7639250770422844
0.1	104.1	0.7508643138886113
0.1	106.1	0.7386726462129164
0.1	108.1	0.7272553444872409
0.1	110.1	0.7165931275583513
0.1	112.1	0.7066359635194136
0.1	114.1	0.6973061696685425
0.1	116.1	0.6885068105028328
0.1	118.1	0.6801335664263626
2.1	0.1	0.19465262431281802
2.1	2.1	0.2924411610766692
2.1	4.1	0.39161800301790717
2.1	6.1	0.48884861371072946
2.1	8.1	0.584189109884629
2.1	10.1	0.6778707948194092
2.1	12.1	0.7700879231308903
2.1	14.1	0.8609857134736816
2.1	16.1	0.9506697788495777
2.1	18.1	1.0392153616611577
2.1	20.1	1.1266739689219791
2.1	22.1	1.2130777477609271
2.1	24.1	1.2984421583428014
2.1	26.1	1.3827673375212088
2.1	28.1	1.4660383618858828
2.1	30.1	1.5482244547174093
2.1	32.1	1.6292770173340245
2.1	34.1	1.7091261622226273
2.1	36.1	1.7876751199212375
2.1	38.1	1.8647913657592194
2.1	40.1	1.9402923165595194
2.1	42.1	2.0139213987116764
2.1	44.1	2.0853056884313648
2.1	46.1	2.1538748411471254
2.1	48.1	2.218688142884615
2.1	50.1	2.2780025936831825
2.1	52.1	2.327887688506063
2.1	54.1	2.3551295517009274
2.1	56.1	2.335850500417319
2.1	58.1	2.244861122117853
2.1	60.1	2.081677536436024
2.1	62.1	1.8441834736672564
2.1	64.1	1.6627613667959427
2.1	66.1	1.5218563114870785
2.1	68.1	1.4092705374795091
2.1	70.1	1.3170677715807675
2.1	72.1	1.2404162723144838
2.1	74.1	1.1755978470611053
2.1	76.1	1.120125629993015
2.1	78.1	1.0720163634184932
2.1	80.1	1.0298638756319307
