0.1	0.1	-0.046446463051859996
0.1	1.1	0.13005241162059278
0.1	2.1	0.180843286214574
0.1	3.1	0.23326240288194608
0.1	4.1	0.2849038659500015
0.1	5.1	0.3356490748972877
0.1	6.1	0.3855877490064523
0.1	7.1	0.4348206944226215
0.1	8.1	0.4834329896483076
0.1	9.1	0.5314929527541413
0.1	10.1	0.5790551436152352
0.1	11.1	0.6261634059987172
0.1	12.1	0.6728532899250156
0.1	13.1	0.7191538738269554
0.1	14.1	0.7650891189564821
0.1	15.1	0.8106788791216568
0.1	16.1	0.8559396596071878
0.1	17.1	0.900885192928528
0.1	18.1	0.9455268794235534
0.1	19.1	0.9898741267258775
0.1	20.1	1.033934612391186
0.1	21.1	1.077714487099147
0.1	22.1	1.1212185310098703
0.1	23.1	1.1644502723796362
0.1	24.1	1.2074120750016422
0.1	25.1	1.2501051991369672
0.1	26.1	1.2925298391329056
0.1	27.1	1.3346851397439512
0.1	28.1	1.3765691921666605
0.1	29.1	1.4181790098882145
0.1	30.1	1.4595104835565136
0.1	31.1	1.5005583131368687
0.1	32.1	1.5413159145510344
0.1	33.1	1.581775296707511
0.1	34.1	1.621926903209592
0.1	35.1	1.6617594109065483
0.1	36.1	1.7012594745999952
0.1	37.1	1.740411403286075
0.1	38.1	1.77919674777998
0.1	39.1	1.817593771617282
0.1	40.1	1.8555767654594408
0.1	41.1	1.8931151477325758
0.1	42.1	1.930172267352021
0.1	43.1	1.9667037820034483
0.1	44.1	2.0026554166211588
0.1	45.1	2.037959791124553
0.1	46.1	2.0725318048215886
0.1	47.1	2.1062616970997503
0.1	48.1	2.139004197323645
0.1	49.1	2.1705607318072535
0.1	50.1	2.200648469082112
0.1	51.1	2.228842266663123
0.1	52.1	2.254454516474083
0.1	53.1	2.2762506161871823
0.1	54.1	2.2916329972137235
0.1	55.1	2.293637035817625
0.1	56.1	2.2858232770109512
0.1	57.1	2.2610261304676142
0.1	58.1	2.2165825772471885
0.1	59.1	2.1519731173502588
0.1	60.1	2.0723274826977627
1.1	0.1	0.1441954954888313
1.1	1.1	0.18704559819604277
1.1	2.1	0.23766587239373244
1.1	3.1	0.28853220317831896
1.1	4.1	0.3388555258763347
1.1	5.1	0.38853628158044107
1.1	6.1	0.43760124593478283
1.1	7.1	0.4861005628974067
1.1	8.1	0.534083903395788
1.1	9.1	0.5815949682311198
1.1	10.1	0.6286708564420984
1.1	11.1	0.6753427182668575
1.1	12.1	0.7216366516156508
1.1	13.1	0.7675745395113047
1.1	14.1	0.8131747554784708
1.1	15.1	0.8584527353719746
1.1	16.1	0.9034214339471741
1.1	17.1	0.9480916872817048
1.1	18.1	0.9924724997785819
1.1	19.1	1.036571270971817
1.1	20.1	1.0803939740383817
1.1	21.1	1.1239452951427795
1.1	22.1	1.1672287405167228
1.1	23.1	1.2102467164198196
1.1	24.1	1.253000585733425
1.1	25.1	1.295490703813718
1.1	26.1	1.337716435291293
1.1	27.1	1.379676152686043
1.1	28.1	1.4213672169501517
1.1	29.1	1.4627859393056206
1.1	30.1	1.503927522952869
1.1	31.1	1.5447859823348795
1.1	32.1	1.5853540365763683
1.1	33.1	1.625622972387713
1.1	34.1	1.6655824700035924
1.1	35.1	1.7052203834386788
1.1	36.1	1.7445224632276553
1.1	37.1	1.7834720054857829
1.1	38.1	1.8220494049845017
1.1	39.1	1.8602315810532366
1.1	40.1	1.8979912320020078
1.1	41.1	1.9352958539583762
1.1	42.1	1.972106429385253
1.1	43.1	2.008375641877843
1.1	44.1	2.0440453941152277
1.1	45.1	2.0790432706578446
1.1	46.1	2.1132773487611867
1.1	47.1	2.1466283196138463
1.1	48.1	2.17893702229156
1.1	49.1	2.2099837010029613
1.1	50.1	2.2394512542144667
1.1	51.1	2.26685467165822
1.1	52.1	2.29139033635997
1.1	53.1	2.311563313915311
1.1	54.1	2.3240518218181965
1.1	55.1	2.3196721740087525
1.1	56.1	2.311695452275558
1.1	57.1	2.2808052273132753
1.1	58.1	2.2307030393013974
1.1	59.1	2.163035051012983
1.1	60.1	2.078046959782016
2.1	0.1	0.19446719275143384
2.1	1.1	0.24256678783071753
2.1	2.1	0.2924411610766692
2.1	3.1	0.34224685845918906
2.1	4.1	0.39161800301790717
2.1	5.1	0.4404833607238584
2.1	6.1	0.48884861371072946
2.1	7.1	0.5367403519251231
2.1	8.1	0.584189109884629
2.1	9.1	0.6312239367253509
2.1	10.1	0.6778707948194092
2.1	11.1	0.7241522999200877
2.1	12.1	0.7700879231308903
2.1	13.1	0.8156943271167043
2.1	14.1	0.8609857134736816
2.1	15.1	0.9059741376008952
2.1	16.1	0.9506697788495777
2.1	17.1	0.9950811659089855
2.1	18.1	1.0392153616611577
2.1	19.1	1.08307811275949
2.1	20.1	1.1266739689219791
2.1	21.1	1.1700063762126787
2.1	22.1	1.2130777477609271
2.1	23.1	1.255889514570789
2.1	24.1	1.2984421583428014
2.1	25.1	1.34073522756593
2.1	26.1	1.3827673375212088
2.1	27.1	1.4245361542437731
2.1	28.1	1.4660383618858828
2.1	29.1	1.507269612274214
2.1	30.1	1.5482244547174093
2.1	31.1	1.5888962432408222
2.1	32.1	1.6292770173340245
2.1	33.1	1.6693573508965482
2.1	34.1	1.7091261622226273
2.1	35.1	1.7485704753800502
2.1	36.1	1.7876751199212375
2.1	37.1	1.8264223510780024
2.1	38.1	1.8647913657592194
2.1	39.1	1.902757679727627
2.1	40.1	1.9402923165595194
2.1	41.1	1.9773607365440216
2.1	42.1	2.0139213987116764
2.1	43.1	2.049923793178011
2.1	44.1	2.0853056884313648
2.1	45.1	2.119989179653533
2.1	46.1	2.1538748411471254
2.1	47.1	2.18683275577814
2.1	48.1	2.218688142884615
2.1	49.1	2.249197072627332
2.1	50.1	2.2780025936831825
2.1	51.1	2.30454834459475
2.1	52.1	2.327887688506063
2.1	53.1	2.346188800143933
2.1	54.1	2.3551295517009274
2.1	55.1	2.348908871741236
2.1	56.1	2.335850500417319
2.1	57.1	2.300141245731284
2.1	58.1	2.244861122117853
